# QT Clean v2 real-person names from Wikidata structured data (CC0-1.0)
# Format: source<TAB>Vietnamese/Latin target<TAB>type<TAB>provenance
趙慶哲	Cho Gyeong-chul	person_name_korean	wikidata:Q483216:south-korea
趙明祿	Jo Myong-rok	person_name_korean	wikidata:Q516158:north-korea
趙星桓	Cho Sung-hwan	person_name_korean	wikidata:Q211549:south-korea
趙東燮	Jo Tong-sop	person_name_korean	wikidata:Q3808525:north-korea
趙永淑	Jo Yong-suk	person_name_korean	wikidata:Q3603404:north-korea
趙浩成	Cho Ho-Sung	person_name_korean	wikidata:Q262542:south-korea
趙英男	Jo Young-nam	person_name_korean	wikidata:Q493135:north-korea
趙鏞基	David Yonggi Cho	person_name_korean	wikidata:Q482817:south-korea
車敏洙	Jimmy Cha	person_name_korean	wikidata:Q483013:south-korea
車杜裏	Cha Du-ri	person_name_korean	wikidata:Q310971:south-korea
車正赫	Cha Jong-hyok	person_name_korean	wikidata:Q350394:north-korea
車範根	Cha Bum-kun	person_name_korean	wikidata:Q346751:south-korea
車英花	Cha Yong-hwa	person_name_korean	wikidata:Q5065956:north-korea
車金鐵	Cha Kum-Chol	person_name_korean	wikidata:Q714231:north-korea
车敏洙	Jimmy Cha	person_name_korean	wikidata:Q483013:south-korea
车杜里	Cha Du-ri	person_name_korean	wikidata:Q310971:south-korea
车正赫	Cha Jong-hyok	person_name_korean	wikidata:Q350394:north-korea
车英花	Cha Yong-hwa	person_name_korean	wikidata:Q5065956:north-korea
车范根	Cha Bum-kun	person_name_korean	wikidata:Q346751:south-korea
车金铁	Cha Kum-Chol	person_name_korean	wikidata:Q714231:north-korea
辛光洙	Sin Gwang-su	person_name_korean	wikidata:Q623832:north-korea
辛格浩	Shin Kyuk-ho	person_name_korean	wikidata:Q168567:south-korea
边永立	Pyon Yong-rip	person_name_korean	wikidata:Q5361039:north-korea
邊永立	Pyon Yong-rip	person_name_korean	wikidata:Q5361039:north-korea
郑云灿	Chung Un-chan	person_name_korean	wikidata:Q336417:south-korea
郑亨敦	Jeong Hyeong-don	person_name_korean	wikidata:Q483429:south-korea
郑京和	Kyung-wha Chung	person_name_korean	wikidata:Q391400:south-korea
郑京泽	Jong Kyong-thaek	person_name_korean	wikidata:Q55734042:north-korea
郑先泯	Jung Sun-min	person_name_korean	wikidata:Q3811259:south-korea
郑光范	Jong Kwang-bom	person_name_korean	wikidata:Q49562296:north-korea
郑助国	Jung Jo-gook	person_name_korean	wikidata:Q367789:south-korea
郑又荣	Jung Woo-young	person_name_korean	wikidata:Q180941:south-korea
郑在咏	Jung Jae-young	person_name_korean	wikidata:Q482800:south-korea
郑埻夏	Jeong Jun-ha	person_name_korean	wikidata:Q483450:south-korea
郑大世	Jong Tae-se	person_name_korean	wikidata:Q310673:south-korea
郑守根	Jung Soo-keun	person_name_korean	wikidata:Q483218:south-korea
郑容台	Chong Yong-de	person_name_korean	wikidata:Q211284:south-korea
郑容和	Jung Yong-hwa	person_name_korean	wikidata:Q153725:south-korea
郑恩地	Jeong Eun-ji	person_name_korean	wikidata:Q487831:south-korea
郑成玉	Jong Song-ok	person_name_korean	wikidata:Q271566:north-korea
郑成龙	Jung Sung-ryong	person_name_korean	wikidata:Q350199:south-korea
郑敏亨	Jeong Min-hyeong	person_name_korean	wikidata:Q211536:south-korea
郑敬美	Jeong Gyeong-mi	person_name_korean	wikidata:Q487030:south-korea
郑日冠	Jong Il-gwan	person_name_korean	wikidata:Q3809976:north-korea
郑明勋	Myung-whun Chung	person_name_korean	wikidata:Q153778:south-korea
郑明熙	Chung Myung-hee	person_name_korean	wikidata:Q249469:south-korea
郑明道	Chong Myong-do	person_name_korean	wikidata:Q5366966:north-korea
郑晟河	Sungha Jung	person_name_korean	wikidata:Q380125:south-korea
郑景银	Jung Kyung-eun	person_name_korean	wikidata:Q435568:south-korea
郑智薰	Rain	person_name_korean	wikidata:Q318485:south-korea
郑柳燮	Roy Chung	person_name_korean	wikidata:Q7372667:north-korea
郑浩钧	Jong Ho-gyun	person_name_korean	wikidata:Q6689097:north-korea
郑灿	Jung Chan	person_name_korean	wikidata:Q81531:south-korea
郑秀妍	Jessica Jung	person_name_korean	wikidata:Q233911:south-korea
郑秀晶	Krystal Jung	person_name_korean	wikidata:Q464623:south-korea
郑秀赫	Jong Su-hyok	person_name_korean	wikidata:Q1703409:north-korea
郑素英	Chung So-young	person_name_korean	wikidata:Q290926:south-korea
郑肯	Ken Jeong	person_name_korean	wikidata:Q440910:south-korea
郑载宪	Chung Jae-Hun	person_name_korean	wikidata:Q211537:south-korea
郑镇奭	Nicolas Cheong Jin-suk	person_name_korean	wikidata:Q449590:south-korea
郭泰輝	Kwak Tae-hwi	person_name_korean	wikidata:Q483471:south-korea
郭泰辉	Kwak Tae-hwi	person_name_korean	wikidata:Q483471:south-korea
鄭亨敦	Jeong Hyeong-don	person_name_korean	wikidata:Q483429:south-korea
鄭京和	Kyung-wha Chung	person_name_korean	wikidata:Q391400:south-korea
鄭京澤	Jong Kyong-thaek	person_name_korean	wikidata:Q55734042:north-korea
鄭先泯	Jung Sun-min	person_name_korean	wikidata:Q3811259:south-korea
鄭光範	Jong Kwang-bom	person_name_korean	wikidata:Q49562296:north-korea
鄭光范	Jong Kwang-bom	person_name_korean	wikidata:Q49562296:north-korea
鄭助國	Jung Jo-gook	person_name_korean	wikidata:Q367789:south-korea
鄭又榮	Jung Woo-young	person_name_korean	wikidata:Q180941:south-korea
鄭在詠	Jung Jae-young	person_name_korean	wikidata:Q482800:south-korea
鄭埻夏	Jeong Jun-ha	person_name_korean	wikidata:Q483450:south-korea
鄭大世	Jong Tae-se	person_name_korean	wikidata:Q310673:south-korea
鄭守根	Jung Soo-keun	person_name_korean	wikidata:Q483218:south-korea
鄭容和	Jung Yong-hwa	person_name_korean	wikidata:Q153725:south-korea
鄭容臺	Chong Yong-de	person_name_korean	wikidata:Q211284:south-korea
鄭恩地	Jeong Eun-ji	person_name_korean	wikidata:Q487831:south-korea
鄭成玉	Jong Song-ok	person_name_korean	wikidata:Q271566:north-korea
鄭成龍	Jung Sung-ryong	person_name_korean	wikidata:Q350199:south-korea
鄭敏亨	Jeong Min-hyeong	person_name_korean	wikidata:Q211536:south-korea
鄭敬美	Jeong Gyeong-mi	person_name_korean	wikidata:Q487030:south-korea
鄭日冠	Jong Il-gwan	person_name_korean	wikidata:Q3809976:north-korea
鄭明勳	Myung-whun Chung	person_name_korean	wikidata:Q153778:south-korea
鄭明熙	Chung Myung-hee	person_name_korean	wikidata:Q249469:south-korea
鄭明道	Chong Myong-do	person_name_korean	wikidata:Q5366966:north-korea
鄭晟河	Sungha Jung	person_name_korean	wikidata:Q380125:south-korea
鄭景銀	Jung Kyung-eun	person_name_korean	wikidata:Q435568:south-korea
鄭智薰	Rain	person_name_korean	wikidata:Q318485:south-korea
鄭柳燮	Roy Chung	person_name_korean	wikidata:Q7372667:north-korea
鄭浩鈞	Jong Ho-gyun	person_name_korean	wikidata:Q6689097:north-korea
鄭燦	Jung Chan	person_name_korean	wikidata:Q81531:south-korea
鄭秀妍	Jessica Jung	person_name_korean	wikidata:Q233911:south-korea
鄭秀晶	Krystal Jung	person_name_korean	wikidata:Q464623:south-korea
鄭秀赫	Jong Su-hyok	person_name_korean	wikidata:Q1703409:north-korea
鄭素英	Chung So-young	person_name_korean	wikidata:Q290926:south-korea
鄭肯	Ken Jeong	person_name_korean	wikidata:Q440910:south-korea
鄭載憲	Chung Jae-Hun	person_name_korean	wikidata:Q211537:south-korea
鄭鎮奭	Nicolas Cheong Jin-suk	person_name_korean	wikidata:Q449590:south-korea
鄭雲燦	Chung Un-chan	person_name_korean	wikidata:Q336417:south-korea
金一叶	Kim Il-yeop	person_name_korean	wikidata:Q46259:south-korea
金一葉	Kim Il-yeop	person_name_korean	wikidata:Q46259:south-korea
金万一	Kim Man-il	person_name_korean	wikidata:Q840719:north-korea
金与正	Kim Yo-jong	person_name_korean	wikidata:Q4330912:north-korea
金东真	Kim Dong-Jin	person_name_korean	wikidata:Q281403:south-korea
金东进	Kim Dong-jin	person_name_korean	wikidata:Q356046:south-korea
金乐兼	Kim Rak-gyom	person_name_korean	wikidata:Q6409267:north-korea
金九	Kim Ku	person_name_korean	wikidata:Q215737:south-korea
金亚中	Kim A-jung	person_name_korean	wikidata:Q433472:south-korea
金亞中	Kim A-jung	person_name_korean	wikidata:Q433472:south-korea
金亨泰	Kim Hyung-tae	person_name_korean	wikidata:Q487128:south-korea
金亨鎰	Kim Hyung-il	person_name_korean	wikidata:Q462451:south-korea
金亨镒	Kim Hyung-il	person_name_korean	wikidata:Q462451:south-korea
金京一	Kim Kyong-il	person_name_korean	wikidata:Q554061:north-korea
金仑珍	Yunjin Kim	person_name_korean	wikidata:Q229389:south-korea
金仲	Kim Jong	person_name_korean	wikidata:Q6408963:north-korea
金侖珍	Yunjin Kim	person_name_korean	wikidata:Q229389:south-korea
金俊玉	Kim Jun-ok	person_name_korean	wikidata:Q51095177:north-korea
金俊秀	Kim Junsu	person_name_korean	wikidata:Q482783:south-korea
金健模	Kim Gun-mo	person_name_korean	wikidata:Q483446:south-korea
金允慧	Kim Yoon-hye	person_name_korean	wikidata:Q392415:south-korea
金元凤	Kim Won-bong	person_name_korean	wikidata:Q496599:north-korea
金元均	Kim Won-gyun	person_name_korean	wikidata:Q3196825:north-korea
金元弘	Kim Won-hong	person_name_korean	wikidata:Q5366982:north-korea
金元鳳	Kim Won-bong	person_name_korean	wikidata:Q496599:north-korea
金光侠	Kim Kwang-hyop	person_name_korean	wikidata:Q493199:north-korea
金光俠	Kim Kwang-hyop	person_name_korean	wikidata:Q493199:north-korea
金光赫	Kim Kwang-hyok	person_name_korean	wikidata:Q1672031:north-korea
金功榛	Kim Kuk-jin	person_name_korean	wikidata:Q284993:north-korea
金勇帅	Kim Yong-su	person_name_korean	wikidata:Q55728253:north-korea
金勇帥	Kim Yong-su	person_name_korean	wikidata:Q55728253:north-korea
金勝龍	Kim Seung-yong	person_name_korean	wikidata:Q181159:south-korea
金南一	Kim Nam-il	person_name_korean	wikidata:Q356065:south-korea
金南佶	Kim Nam-gil	person_name_korean	wikidata:Q281931:south-korea
金南善	Kim Nam-sun	person_name_korean	wikidata:Q267817:south-korea
金卿花	Kim Kyong-hwa	person_name_korean	wikidata:Q6409066:north-korea
金台鎬	Kim Tae-ho	person_name_korean	wikidata:Q128284:south-korea
金台镐	Kim Tae-ho	person_name_korean	wikidata:Q128284:south-korea
金史良	Kim Sa-ryang	person_name_korean	wikidata:Q4967613:north-korea
金周成	Kim Joo-sung	person_name_korean	wikidata:Q222788:south-korea
金哲	Kim Chol	person_name_korean	wikidata:Q6408470:north-korea
金哲鎬	Kim Chol-ho	person_name_korean	wikidata:Q176188:north-korea
金哲镐	Kim Chol-ho	person_name_korean	wikidata:Q176188:north-korea
金喜善	Kim Hee-sun	person_name_korean	wikidata:Q464601:south-korea
金国泰	Kim Kuk-thae	person_name_korean	wikidata:Q1741525:north-korea
金國泰	Kim Kuk-thae	person_name_korean	wikidata:Q1741525:north-korea
金圣基	Kim Song-gi	person_name_korean	wikidata:Q713717:north-korea
金圣爱	Kim Song-ae	person_name_korean	wikidata:Q702565:north-korea
金在中	Kim Jae-joong	person_name_korean	wikidata:Q169717:south-korea
金在成	Kim Jae-sung	person_name_korean	wikidata:Q462472:south-korea
金基德	Kim Ki-duk	person_name_korean	wikidata:Q212990:south-korea
金壽煥	Stephen Kim Sou-hwan	person_name_korean	wikidata:Q233889:south-korea
金大中	Kim Dae-jung	person_name_korean	wikidata:Q45785:south-korea
金大賢	Daniel Dae Kim	person_name_korean	wikidata:Q299700:south-korea
金大贤	Daniel Dae Kim	person_name_korean	wikidata:Q299700:south-korea
金天海	Kim Chon-hae	person_name_korean	wikidata:Q5366258:north-korea
金太勋	Kim Tae-hun	person_name_korean	wikidata:Q333163:south-korea
金太勳	Kim Tae-hun	person_name_korean	wikidata:Q333163:south-korea
金奉哲	Kim Pong-chol	person_name_korean	wikidata:Q6409256:north-korea
金奎植	Kim Kyu-sik	person_name_korean	wikidata:Q214259:south-korea
金妍儿	Kim Yuna	person_name_korean	wikidata:Q229124:south-korea
金妍兒	Kim Yuna	person_name_korean	wikidata:Q229124:south-korea
金孝淵	Kim Hyo-yeon	person_name_korean	wikidata:Q253619:south-korea
金孝渊	Kim Hyo-yeon	person_name_korean	wikidata:Q253619:south-korea
金学均	Kim Hak-kyun	person_name_korean	wikidata:Q283583:south-korea
金學均	Kim Hak-kyun	person_name_korean	wikidata:Q283583:south-korea
金完洙	Kim Wan-su	person_name_korean	wikidata:Q3612084:north-korea
金完燮	Kim Wan-seop	person_name_korean	wikidata:Q483316:south-korea
金宰範	Kim Jae-bum	person_name_korean	wikidata:Q448133:south-korea
金宰范	Kim Jae-bum	person_name_korean	wikidata:Q448133:south-korea
金容淑	Kim Yong-suk	person_name_korean	wikidata:Q4967797:north-korea
金容淳	Kim Yong-sun	person_name_korean	wikidata:Q851624:north-korea
金寿焕	Stephen Kim Sou-hwan	person_name_korean	wikidata:Q233889:south-korea
金将美	Kim Jang-mi	person_name_korean	wikidata:Q483368:south-korea
金將美	Kim Jang-mi	person_name_korean	wikidata:Q483368:south-korea
金己男	Kim Ki Nam	person_name_korean	wikidata:Q492835:north-korea
金平一	Kim Pyong-il	person_name_korean	wikidata:Q710805:north-korea
金平來	Kim Pyung-rae	person_name_korean	wikidata:Q487306:south-korea
金平来	Kim Pyung-rae	person_name_korean	wikidata:Q487306:south-korea
金广铉	Kim Kwang-hyun	person_name_korean	wikidata:Q50607:south-korea
金度勋	Kim Do-hoon	person_name_korean	wikidata:Q302129:south-korea
金度勳	Kim Do-hoon	person_name_korean	wikidata:Q302129:south-korea
金廣鉉	Kim Kwang-hyun	person_name_korean	wikidata:Q50607:south-korea
金徒均	Kim Do-kyun	person_name_korean	wikidata:Q181153:south-korea
金得九	Kim Duk-koo	person_name_korean	wikidata:Q487323:south-korea
金忠显	Kim Chung-hyun	person_name_korean	wikidata:Q3867051:south-korea
金忠顯	Kim Chung-hyun	person_name_korean	wikidata:Q3867051:south-korea
金思朗	Kim Sa-rang	person_name_korean	wikidata:Q464663:south-korea
金性洙	Kim Seong-su	person_name_korean	wikidata:Q208203:south-korea
金恩周	Kim Un-ju	person_name_korean	wikidata:Q6409524:north-korea
金恩国	Kim Un-guk	person_name_korean	wikidata:Q698243:north-korea
金恩國	Kim Un-guk	person_name_korean	wikidata:Q698243:north-korea
金恩香	Kim Un-hyang	person_name_korean	wikidata:Q513695:north-korea
金憓秀	Kim Hye-soo	person_name_korean	wikidata:Q196223:south-korea
金成哲	Kim Song-chol	person_name_korean	wikidata:Q1741575:north-korea
金成民	Kim Sung-min	person_name_korean	wikidata:Q487317:south-korea
金所炫	Kim So-hyun	person_name_korean	wikidata:Q65345:south-korea
金承鈺	Kim Seung-ok	person_name_korean	wikidata:Q483284:south-korea
金承钰	Kim Seung-ok	person_name_korean	wikidata:Q483284:south-korea
金敬姬	Kim Kyong-hui	person_name_korean	wikidata:Q271067:north-korea
金斗炫	Kim Do-heon	person_name_korean	wikidata:Q482883:south-korea
金新朝	Kim Shin-jo	person_name_korean	wikidata:Q624742:north-korea
金日	Kim Il	person_name_korean	wikidata:Q1741512:north-korea
金日成	Kim Il-sung	person_name_korean	wikidata:Q41117:north-korea
金旼貞	Kim Min-jung	person_name_korean	wikidata:Q384513:south-korea
金旼贞	Kim Min-jung	person_name_korean	wikidata:Q384513:south-korea
金昌愛	Kim Chang-ae	person_name_korean	wikidata:Q6408449:north-korea
金昌满	Kim Chang-man	person_name_korean	wikidata:Q4991844:north-korea
金昌滿	Kim Chang-man	person_name_korean	wikidata:Q4991844:north-korea
金昌爱	Kim Chang-ae	person_name_korean	wikidata:Q6408449:north-korea
金明元	Kim Myong-won	person_name_korean	wikidata:Q369019:north-korea
金明淳	Kim Myung-sun	person_name_korean	wikidata:Q494507:north-korea
金明赫	Kim Myong-Hyok	person_name_korean	wikidata:Q4220648:north-korea
金智澖	Kim Ji-han	person_name_korean	wikidata:Q27652:south-korea
金暻娥	Kim Kyungah	person_name_korean	wikidata:Q242820:south-korea
金東真	Kim Dong-Jin	person_name_korean	wikidata:Q281403:south-korea
金東進	Kim Dong-jin	person_name_korean	wikidata:Q356046:south-korea
金柱成	Kim Ju-song	person_name_korean	wikidata:Q26981:north-korea
金根哲	Kim Geun-chol	person_name_korean	wikidata:Q211688:south-korea
金格植	Kim Kyok-sik	person_name_korean	wikidata:Q5355441:north-korea
金桂冠	Kim Kye-gwan	person_name_korean	wikidata:Q705194:north-korea
金桐俊	Kim Dong-jun	person_name_korean	wikidata:Q129484:south-korea
金樂兼	Kim Rak-gyom	person_name_korean	wikidata:Q6409267:north-korea
金正也	Kim Jung-ya	person_name_korean	wikidata:Q486988:south-korea
金正勋	Kim Jong-hun	person_name_korean	wikidata:Q372575:north-korea
金正勳	Kim Jong-hun	person_name_korean	wikidata:Q372575:north-korea
金正友	Kim Jung-woo	person_name_korean	wikidata:Q350215:south-korea
金正恩	Kim Jong-un	person_name_korean	wikidata:Q56226:north-korea
金正日	Kim Jong-il	person_name_korean	wikidata:Q10665:north-korea
金正桓	Kim Jung-Hwan	person_name_korean	wikidata:Q487653:south-korea
金正閣	Kim Jong-gak	person_name_korean	wikidata:Q709661:north-korea
金正阁	Kim Jong-gak	person_name_korean	wikidata:Q709661:north-korea
金武映	Juno	person_name_korean	wikidata:Q129471:south-korea
金殷中	Kim Eun-jung	person_name_korean	wikidata:Q181027:south-korea
金永光	Kim Young-kwang	person_name_korean	wikidata:Q381169:south-korea
金永南	Kim Yong-nam	person_name_korean	wikidata:Q110456:north-korea
金永峻	Kim Yong-jun	person_name_korean	wikidata:Q369150:north-korea
金永日	Kim Yong-il	person_name_korean	wikidata:Q3196835:north-korea
金永春	Kim Yong-chun	person_name_korean	wikidata:Q38804:north-korea
金永浩	Kim Young-ho	person_name_korean	wikidata:Q487682:south-korea
金泫雅	Hyuna	person_name_korean	wikidata:Q234066:south-korea
金泰均	Kim Tae-gyun	person_name_korean	wikidata:Q483200:south-korea
金泰希	Kim Tae-hee	person_name_korean	wikidata:Q464574:south-korea
金泰榮	Kim Tae-young	person_name_korean	wikidata:Q486900:south-korea
金泰耎	Taeyeon	person_name_korean	wikidata:Q233371:south-korea
金泰荣	Kim Tae-young	person_name_korean	wikidata:Q486900:south-korea
金泳三	Kim Young-sam	person_name_korean	wikidata:Q165210:south-korea
金洞眩	Kim Dong-hyun	person_name_korean	wikidata:Q211571:south-korea
金浩允	Kim Hoyun	person_name_korean	wikidata:Q4967698:north-korea
金润心	Kim Yun-sim	person_name_korean	wikidata:Q8978338:north-korea
金润美	Kim Yun-Mi	person_name_korean	wikidata:Q203909:south-korea
金滉植	Kim Hwang-sik	person_name_korean	wikidata:Q47529:south-korea
金潤心	Kim Yun-sim	person_name_korean	wikidata:Q8978338:north-korea
金潤美	Kim Yun-Mi	person_name_korean	wikidata:Q203909:south-korea
金炳律	Kim Pyŏng Ryul	person_name_korean	wikidata:Q5366953:north-korea
金熙玉	Kim Hee-ok	person_name_korean	wikidata:Q233906:south-korea
金玉	Kim Ok	person_name_korean	wikidata:Q705212:north-korea
金玉彬	Kim Ok-vin	person_name_korean	wikidata:Q456609:south-korea
金玟廷	Kim Min-jung	person_name_korean	wikidata:Q444156:south-korea
金珍圭	Kim Jin-kyu	person_name_korean	wikidata:Q483070:south-korea
金珍浩	Kim Jin-ho	person_name_korean	wikidata:Q487697:south-korea
金甫炅	Kim Bo-kyung	person_name_korean	wikidata:Q368408:south-korea
金秀宁	Kim Soo-nyung	person_name_korean	wikidata:Q239901:south-korea
金秀寧	Kim Soo-nyung	person_name_korean	wikidata:Q239901:south-korea
金秀賢	Claudia Kim	person_name_korean	wikidata:Q3788246:south-korea
金秀贤	Claudia Kim	person_name_korean	wikidata:Q3788246:south-korea
金策	Kim Chaek	person_name_korean	wikidata:Q495480:north-korea
金範洙	Kim Bum-soo	person_name_korean	wikidata:Q54350:south-korea
金素妍	Kim So-yeon	person_name_korean	wikidata:Q464372:south-korea
金美勇	Kim Mi-yong	person_name_korean	wikidata:Q6409129:north-korea
金聖基	Kim Song-gi	person_name_korean	wikidata:Q713717:north-korea
金聖愛	Kim Song-ae	person_name_korean	wikidata:Q702565:north-korea
金胜龙	Kim Seung-yong	person_name_korean	wikidata:Q181159:south-korea
金膺显	Kim Eung-heon	person_name_korean	wikidata:Q3866883:south-korea
金膺顯	Kim Eung-heon	person_name_korean	wikidata:Q3866883:south-korea
金臺鎬	Kim Tae-ho	person_name_korean	wikidata:Q128284:south-korea
金與正	Kim Yo-jong	person_name_korean	wikidata:Q4330912:north-korea
金芝河	Kim Chi-ha	person_name_korean	wikidata:Q44366:south-korea
金英光	Kim Young-kwang	person_name_korean	wikidata:Q487056:south-korea
金英夏	Kim Young-ha	person_name_korean	wikidata:Q140135:south-korea
金英姬	Kim Hyon-hui	person_name_korean	wikidata:Q6408782:north-korea
金英宰	Kim Yong-jae	person_name_korean	wikidata:Q3612630:north-korea
金英彻	Kim Yong-chol	person_name_korean	wikidata:Q8011165:north-korea
金英徹	Kim Yong-chol	person_name_korean	wikidata:Q8011165:north-korea
金英权	Kim Young-gwon	person_name_korean	wikidata:Q168530:south-korea
金英柱	Kim Yong-ju	person_name_korean	wikidata:Q1062006:north-korea
金英權	Kim Young-gwon	person_name_korean	wikidata:Q168530:south-korea
金英淑	Kim Young-sook	person_name_korean	wikidata:Q714481:north-korea
金茂校	Kim Moo-Kyo	person_name_korean	wikidata:Q438789:south-korea
金范洙	Kim Bum-soo	person_name_korean	wikidata:Q54350:south-korea
金荷娜	Kim Ha-na	person_name_korean	wikidata:Q438625:south-korea
金萬一	Kim Man-il	person_name_korean	wikidata:Q840719:north-korea
金貞淑	Kim Jong-suk	person_name_korean	wikidata:Q181993:north-korea
金賢洙	Kim Hyun-soo	person_name_korean	wikidata:Q77840:south-korea
金賽綸	Kim Sae-ron	person_name_korean	wikidata:Q486959:south-korea
金贞淑	Kim Jong-suk	person_name_korean	wikidata:Q181993:north-korea
金贤洙	Kim Hyun-soo	person_name_korean	wikidata:Q77840:south-korea
金赛纶	Kim Sae-ron	person_name_korean	wikidata:Q486959:south-korea
金赫峯	Kim Hyok-bong	person_name_korean	wikidata:Q6408783:north-korea
金赫峰	Kim Hyok-bong	person_name_korean	wikidata:Q6408783:north-korea
金軟景	Kim Yeon-Koung	person_name_korean	wikidata:Q270135:south-korea
金載燁	Kim Jae-yup	person_name_korean	wikidata:Q487484:south-korea
金輔鉉	Kim Bo-hyon	person_name_korean	wikidata:Q4991790:north-korea
金软景	Kim Yeon-Koung	person_name_korean	wikidata:Q270135:south-korea
金载烨	Kim Jae-yup	person_name_korean	wikidata:Q487484:south-korea
金辅铉	Kim Bo-hyon	person_name_korean	wikidata:Q4991790:north-korea
金錦錫	Kim Kum-Sok	person_name_korean	wikidata:Q4220643:north-korea
金鍾夫	Kim Jong-boo	person_name_korean	wikidata:Q389169:south-korea
金鍾沁	Kim Jong-pil	person_name_korean	wikidata:Q246167:south-korea
金鎔玄	Kim Yong-hyun	person_name_korean	wikidata:Q327114:south-korea
金鎔範	Kim Yong-bom	person_name_korean	wikidata:Q4220640:north-korea
金鎬坤	Kim Ho-kon	person_name_korean	wikidata:Q28704:south-korea
金鎮鉉	Kim Jin-hyeon	person_name_korean	wikidata:Q168480:south-korea
金鐘秀	Kim Jong-su	person_name_korean	wikidata:Q707705:north-korea
金鐘鉉	Kim Jong-hyun	person_name_korean	wikidata:Q487751:south-korea
金鐵萬	Kim Chol-man	person_name_korean	wikidata:Q8011047:north-korea
金钟夫	Kim Jong-boo	person_name_korean	wikidata:Q389169:south-korea
金钟沁	Kim Jong-pil	person_name_korean	wikidata:Q246167:south-korea
金钟秀	Kim Jong-su	person_name_korean	wikidata:Q707705:north-korea
金钟铉	Kim Jong-hyun	person_name_korean	wikidata:Q487751:south-korea
金铁万	Kim Chol-man	person_name_korean	wikidata:Q8011047:north-korea
金锦锡	Kim Kum-Sok	person_name_korean	wikidata:Q4220643:north-korea
金镇铉	Kim Jin-hyeon	person_name_korean	wikidata:Q168480:south-korea
金镐坤	Kim Ho-kon	person_name_korean	wikidata:Q28704:south-korea
金镕玄	Kim Yong-hyun	person_name_korean	wikidata:Q327114:south-korea
金镕范	Kim Yong-bom	person_name_korean	wikidata:Q4220640:north-korea
金鮮一	Kim Sun-il	person_name_korean	wikidata:Q496210:south-korea
金鲜一	Kim Sun-il	person_name_korean	wikidata:Q496210:south-korea
銀赫	Eunhyuk	person_name_korean	wikidata:Q483161:south-korea
银赫	Eunhyuk	person_name_korean	wikidata:Q483161:south-korea
阿妮塔·崔	Anita Tsoy	person_name_korean	wikidata:Q461151:south-korea
阿默特艾列治	Ahmad Elrich	person_name_korean	wikidata:Q400634:south-korea
陆英修	Yuk Young-soo	person_name_korean	wikidata:Q390099:south-korea
陈别喜	Jin Pyol-hui	person_name_korean	wikidata:Q1593560:north-korea
陈善有	Jin Sun-Yu	person_name_korean	wikidata:Q236272:south-korea
陈泰贤	Jin Tae-hyun	person_name_korean	wikidata:Q3786443:south-korea
陈熙琼	Jin Hui-gyeong	person_name_korean	wikidata:Q449425:south-korea
陈甲龙	Jin Kab-yong	person_name_korean	wikidata:Q487885:south-korea
陈银淑	Unsuk Chin	person_name_korean	wikidata:Q272236:south-korea
陳別喜	Jin Pyol-hui	person_name_korean	wikidata:Q1593560:north-korea
陳善有	Jin Sun-Yu	person_name_korean	wikidata:Q236272:south-korea
陳泰賢	Jin Tae-hyun	person_name_korean	wikidata:Q3786443:south-korea
陳熙瓊	Jin Hui-gyeong	person_name_korean	wikidata:Q449425:south-korea
陳甲龍	Jin Kab-yong	person_name_korean	wikidata:Q487885:south-korea
陳銀淑	Unsuk Chin	person_name_korean	wikidata:Q272236:south-korea
陸英修	Yuk Young-soo	person_name_korean	wikidata:Q390099:south-korea
韓如凜	Han Yeo-reum	person_name_korean	wikidata:Q444393:south-korea
韓德熙	Han Deok-hee	person_name_korean	wikidata:Q33008:south-korea
韓悳洙	Han Duck-soo	person_name_korean	wikidata:Q356666:south-korea
韓惠軫	Han Hye-jin	person_name_korean	wikidata:Q262520:south-korea
韓日龍	Han Il-ryong	person_name_korean	wikidata:Q123001301:north-korea
韓昇洙	Han Seung-soo	person_name_korean	wikidata:Q356675:south-korea
韓明淑	Han Myeong-sook	person_name_korean	wikidata:Q236485:south-korea
韓松伊	Han Song-yi	person_name_korean	wikidata:Q483584:south-korea
韓武協	Han Moo-hyup	person_name_korean	wikidata:Q23748:south-korea
韓淳哲	Han Soon-Chul	person_name_korean	wikidata:Q486987:south-korea
韓藝瑟	Han Ye-seul	person_name_korean	wikidata:Q483600:south-korea
韩升洙	Han Seung-soo	person_name_korean	wikidata:Q356675:south-korea
韩如凛	Han Yeo-reum	person_name_korean	wikidata:Q444393:south-korea
韩德熙	Han Deok-hee	person_name_korean	wikidata:Q33008:south-korea
韩悳洙	Han Duck-soo	person_name_korean	wikidata:Q356666:south-korea
韩惠轸	Han Hye-jin	person_name_korean	wikidata:Q262520:south-korea
韩日龙	Han Il-ryong	person_name_korean	wikidata:Q123001301:north-korea
韩明淑	Han Myeong-sook	person_name_korean	wikidata:Q236485:south-korea
韩松伊	Han Song-yi	person_name_korean	wikidata:Q483584:south-korea
韩武协	Han Moo-hyup	person_name_korean	wikidata:Q23748:south-korea
韩淳哲	Han Soon-Chul	person_name_korean	wikidata:Q486987:south-korea
韩艺瑟	Han Ye-seul	person_name_korean	wikidata:Q483600:south-korea
高宗秀	Ko Jong-soo	person_name_korean	wikidata:Q166644:south-korea
