# Generated from Unicode Unihan 17.0.0 kVietnamese plus kTraditionalVariant propagation
# Source: https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip
# License: Unicode-3.0 https://www.unicode.org/license.txt
# Format: character<TAB>first Vietnamese reading<TAB>isCommon
怲	biếng	true
怳	hoảng	true
怵	truột	true
总	tổng	true
恄	ghét	true
恅	làu	true
恋	luyến	true
恍	hoảng	true
恐	khủng	true
恑	nguây	true
恕	thứ	true
恜	thức	true
恟	hung	true
恨	hận	true
恩	ân	true
恪	khác	true
恬	điềm	true
恭	cung	true
息	tức	true
恳	khấn	true
恶	ạc	true
恸	đỏng	true
恼	não	true
悁	quyên	true
悅	dột	true
悇	dơ	true
悉	tạt	true
悋	lẫn	true
悌	đễ	true
悍	hãn	true
悑	bỏ	true
悔	hối	true
悗	mến	true
悛	thoăn	true
悜	chường	true
患	hoạn	true
悦	dột	true
悧	rượi	true
悫	xác	true
悭	ghen	true
悯	mẫn	true
悲	bi	true
悴	xót	true
悶	muốn	true
悼	điệu	true
悽	thê	true
惀	luẩn	true
情	tình	true
惇	run	true
惊	kinh	true
惍	căm	true
惏	lầm	true
惑	hoặc	true
惕	thích	true
惚	hốt	true
惛	hôn	true
惜	tiếc	true
惝	sượng	true
惠	huệ	true
惡	ác	true
惦	điếm	true
惨	thảm	true
惩	trừng	true
惭	tuồm	true
惮	dạn	true
惯	quen	true
惱	não	true
想	tưởng	true
惴	nhoai	true
惶	hoàng	true
惷	xuẩn	true
惼	bẽn	true
愀	xỉu	true
愁	sầu	true
愆	khiền	true
愈	rủ	true
愊	bực	true
愍	mẫn	true
意	ý	true
愐	giợn	true
愕	ngạc	true
愚	ngu	true
感	cảm	true
愤	phẫn	true
愿	nguyện	true
慃	õng	true
慄	lật	true
慇	ân	true
慈	từ	true
態	thái	true
慌	hoảng	true
慎	thận	true
慕	mộ	true
慘	thảm	true
慚	tuồm	true
慛	thôi	true
慟	đỏng	true
慢	mạn	true
慣	quen	true
慤	xác	true
慨	khái	true
慫	túng	true
慬	cỡn	true
慮	lự	true
慰	uý	true
慳	ghen	true
慴	tiệp	true
慵	thuồng	true
慶	khánh	true
慷	khảng	true
慼	thích	true
慾	dục	true
憂	ưu	true
憑	bằng	true
憔	tiều	true
憚	dạn	true
憤	phẫn	true
憨	hám	true
憫	mẫn	true
憭	trêu	true
憲	hiến	true
憶	ức	true
憾	hám	true
懃	cần	true
懇	khấn	true
應	ứng	true
懊	ảo	true
懓	áy	true
懞	mong	true
懢	nhàm	true
懦	nhụa	true
懧	nạnh	true
懲	trừng	true
懷	hoài	true
懺	sám	true
戀	luyến	true
戈	qua	true
戊	mậu	true
戌	tuất	true
戍	thú	true
戎	nhung	true
戏	hí	true
成	thành	true
我	ngã	true
戒	giới	true
或	hoặc	true
战	chiến	true
戚	thích	true
戛	giát	true
戟	kích	true
截	tiệt	true
戰	chiến	true
戲	hí	true
户	hộ	true
戾	lệ	true
房	phòng	true
所	sỡ	true
扁	biển	true
扇	phiến	true
手	thủ	true
才	tài	true
扎	trát	true
扑	bốc	true
扒	bắt	true
打	đả	true
扔	nẫy	true
払	chàng	true
扗	nhổ	true
托	thác	true
扙	rượn	true
扛	giăng	true
扜	vo	true
扠	xoa	true
扢	ngắt	true
扣	khấu	true
扦	xiên	true
执	chấp	true
扨	nhấn	true
扩	quẳng	true
扫	tảo	true
扬	dương	true
扯	chải	true
扰	nhiễu	true
扱	gắp	true
扲	cầm	true
扳	bẳn	true
扶	phù	true
批	phê	true
扺	chỉ	true
扼	ách	true
扽	đùn	true
找	quơ	true
承	thừa	true
技	kĩ	true
抃	bện	true
抄	sao	true
抆	vặn	true
抇	nhặt	true
抈	ngoắt	true
抉	khoét	true
把	bã	true
抑	ức	true
抒	trữ	true
抓	co	true
抔	bồi	true
投	đầu	true
抗	kháng	true
折	chiết	true
抚	vỗ	true
抛	phao	true
抠	khua	true
护	hộ	true
报	báo	true
抨	banh	true
抩	nhóm	true
抪	bó	true
披	phơ	true
抯	vả	true
抱	bão	true
抳	nai	true
抶	thắt	true
抷	phơ	true
抸	bẹp	true
抺	vầy	true
押	áp	true
抽	trừu	true
抾	khứa	true
拁	giơ	true
拂	phất	true
拄	chủ	true
担	dứt	true
拆	sách	true
拈	chêm	true
拉	lấp	true
拌	bắn	true
拍	phếch	true
拐	quảy	true
拑	kiềm	true
拒	cự	true
拔	bạt	true
拖	đà	true
拗	húc	true
拘	câu	true
拙	chút	true
招	chiêu	true
拜	bái	true
拞	khêu	true
拟	nghĩ	true
拢	long	true
拣	gióng	true
拥	dùng	true
拦	dan	true
择	trạch	true
拪	tay	true
拫	gắn	true
括	quát	true
拭	rị	true
拮	cất	true
拯	chửng	true
拰	nhúm	true
拱	cõng	true
拳	quyền	true
拵	dồn	true
拷	khỉu	true
拼	phanh	true
拽	dìa	true
拾	thập	true
拿	nã	true
持	trì	true
挂	quẩy	true
挃	chọi	true
挄	quăng	true
挅	xoá	true
指	chỉ	true
按	án	true
挌	cách	true
挍	gieo	true
挏	rùng	true
挑	vẹo	true
挒	trét	true
挕	nhẹ	true
挗	dí	true
挟	xáp	true
挠	nhéo	true
挢	kéo	true
挣	tránh	true
挥	huy	true
挪	ná	true
挫	doạ	true
挬	vọt	true
挭	gánh	true
振	chấn	true
挰	dềnh	true
挴	mói	true
挵	lỏng	true
挷	văng	true
挸	kén	true
挹	úp	true
挼	nhôi	true
挾	xáp	true
挿	thọc	true
捁	kéo	true
捃	khuân	true
捅	thòng	true
捇	xách	true
捈	giơ	true
捉	tróc	true
捌	bịt	true
捍	cản	true
捐	quyên	true
捕	bõ	true
捘	thoa	true
捛	trã	true
捞	lau	true
损	tốn	true
捠	banh	true
捣	đẽo	true
捤	vãi	true
捥	uốn	true
捧	bổng	true
捨	xả	true
据	cứ	true
捱	nhay	true
捲	cuốn	true
捷	tiệp	true
捺	nài	true
捻	nạm	true
捽	lót	true
掂	giếm	true
掃	tảo	true
掇	suốt	true
授	thụ	true
掉	trao	true
掏	đào	true
掑	cài	true
排	bài	true
掘	quật	true
掙	tránh	true
掛	quẩy	true
掠	lướt	true
採	thái	true
探	thám	true
掣	xiết	true
接	tiếp	true
控	khống	true
推	suy	true
掩	ém	true
措	thố	true
掬	cúc	true
掮	khiêng	true
掷	trịch	true
掿	nhắc	true
揀	gióng	true
揁	rinh	true
揂	dùa	true
揆	quẫy	true
描	miêu	true
提	đề	true
插	chắp	true
揕	chạm	true
揖	ập	true
揚	dương	true
揞	ẵm	true
揬	dụt	true
揭	yết	true
揮	huy	true
揳	khế	true
援	viện	true
揽	lãm	true
揾	ùn	true
搀	sọm	true
搁	gác	true
搂	lùa	true
搆	cấu	true
搈	dong	true
搊	so	true
損	tốn	true
搎	dun	true
搏	vác	true
搓	sai	true
搔	trao	true
搖	gieo	true
搗	đẽo	true
搛	gom	true
搜	sưu	true
搝	xỏ	true
搞	cào	true
搬	bưng	true
搭	đắp	true
搮	lắt	true
携	huề	true
摄	nhép	true
摅	lựa	true
摆	bẫy	true
摇	gieo	true
摊	nặn	true
摓	bồng	true
摘	trích	true
摙	lèn	true
摟	lùa	true
摪	rướn	true
摱	mần	true
摳	khua	true
摸	mò	true
摹	mò	true
摺	dập	true
摼	ken	true
撅	quét	true
撈	lau	true
撌	quấy	true
撎	nhắt	true
撑	xênh	true
撒	tát	true
撓	nhéo	true
撔	ngảnh	true
撝	vày	true
撞	chàng	true
撟	kéo	true
撢	đùm	true
撤	triệt	true
撩	lêu	true
撫	vỗ	true
播	vá	true
撮	toát	true
撰	soạn	true
撲	vục	true
撴	đun	true
撸	trỏ	true
擃	nống	true
擅	chen	true
擇	trạch	true
擉	thọc	true
據	cớ	true
擛	dẹp	true
擦	xát	true
擬	nghĩ	true
擱	gác	true
擲	trịch	true
擴	quẳng	true
擸	xợp	true
擺	bẫy	true
擼	trỏ	true
擾	nhiễu	true
攄	lựa	true
攏	long	true
攑	gỡ	true
攔	dan	true
攘	nhường	true
攙	sọm	true
攜	huề	true
攝	nhép	true
攞	rà	true
攤	nặn	true
攬	lãm	true
攮	nện	true
支	chi	true
收	thu	true
攷	khảo	true
攻	công	true
放	phóng	true
政	chính	true
故	cố	true
效	hiệu	true
敌	địch	true
敏	mẫn	true
救	cứu	true
敕	sắc	true
敖	ngào	true
敗	bại	true
敘	tự	true
教	giáo	true
敝	tệ	true
敢	cám	true
散	tản	true
敦	đôn	true
敬	kính	true
数	số	true
敲	xao	true
整	chỉnh	true
敵	địch	true
數	số	true
文	văn	true
斎	trai	true
斐	phỉ	true
斗	đấu	true
料	liệu	true
斜	tà	true
斟	châm	true
斤	cân	true
斥	xịch	true
斧	búa	true
斩	trảm	true
斬	trảm	true
断	đoạn	true
新	tân	true
方	phương	true
於	ư	true
施	thi	true
旁	bàng	true
旅	lữ	true
旋	toàn	true
旌	tinh	true
族	tộc	true
旗	cờ	true
旛	phướn	true
无	vô	true
日	nhật	true
旦	đán	true
旨	chỉ	true
早	tảo	true
旭	hóc	true
旱	hạn	true
旴	hù	true
时	thì	true
旷	khoảng	true
旺	vượng	true
昂	ngang	true
昆	con	true
昇	thăng	true
明	minh	true
昏	hôn	true
易	dịch	true
昔	tích	true
昛	cữ	true
星	tinh	true
映	ánh	true
昧	muội	true
是	thị	true
显	hiển	true
時	thì	true
晃	quáng	true
晄	hoáng	true
晓	hẻo	true
晕	vừng	true
晚	vãn	true
晤	cữ	true
晦	hổi	true
晨	thần	true
普	phổ	true
景	cảnh	true
晴	tạnh	true
晶	tinh	true
智	trí	true
暂	tạm	true
暄	huyên	true
暇	hạ	true
暈	vừng	true
暗	ám	true
暢	sướng	true
暧	áy	true
暫	tạm	true
暮	mộ	true
暴	bạo	true
暹	xiêm	true
曀	ế	true
曆	lịch	true
曉	hẻo	true
曖	áy	true
曚	mồng	true
曠	khoảng	true
曥	trưa	true
曩	nán	true
曰	viết	true
曲	khúc	true
曳	dấy	true
更	canh	true
曷	hạt	true
書	thư	true
曹	tào	true
曼	man	true
曾	tằng	true
替	thế	true
最	tối	true
會	hội	true
月	nguyệt	true
有	hữu	true
朋	bằng	true
服	phục	true
朏	xoét	true
朔	sóc	true
朕	trẫm	true
朗	lãng	true
望	vọng	true
朝	triều	true
期	kì	true
朦	mông	true
木	mộc	true
未	mùi	true
末	mạt	true
本	bản	true
札	trát	true
术	thuật	true
朱	cho	true
朴	phắc	true
朵	đoá	true
机	cơ	true
朽	hủ	true
杀	sát	true
杂	tạp	true
权	quyền	true
杄	then	true
杅	vu	true
杆	cơn	true
杇	ô	true
李	lí	true
杏	hạnh	true
村	thôn	true
杕	đại	true
杖	trượng	true
杜	đỗ	true
束	thút	true
杠	gông	true
条	điều	true
杣	sơn	true
来	lai	true
杨	dương	true
杯	bôi	true
杰	kiệt	true
東	đang	true
杵	ngỏ	true
杶	đòn	true
杺	tăm	true
松	tùng	true
板	ván	true
极	cực	true
枉	uổng	true
枓	rẫu	true
枕	chẳm	true
林	lâm	true
枚	mai	true
枛	trảu	true
果	quả	true
枝	chi	true
枢	xu	true
枣	táo	true
枨	trường	true
枪	thương	true
枫	phong	true
枮	sim	true
枯	khô	true
枵	hèo	true
架	giá	true
枷	da	true
枸	cú	true
柁	xà	true
柃	rành	true
柄	bính	true
柆	sập	true
柉	mướp	true
柊	dông	true
柏	bách	true
某	mỗ	true
柑	cam	true
染	nhuộm	true
柔	nhu	true
柚	dâu	true
柜	cũi	true
查	tra	true
柩	cữu	true
柪	ấu	true
柱	trụ	true
柳	liễu	true
柴	sài	true
柿	thị	true
标	bêu	true
栈	sàn	true
栊	trồng	true
栋	chống	true
栍	sanh	true
栎	lác	true
栏	giàn	true
栐	vành	true
树	thụ	true
栓	thoen	true
栖	thê	true
栗	lặt	true
栘	đa	true
校	chò	true
栢	bứa	true
株	chò	true
样	dạng	true
核	hạch	true
根	căn	true
格	cách	true
桀	kiệt	true
桁	hành	true
桂	quế	true
桃	đào	true
桄	quang	true
案	an	true
桎	chuối	true
桑	tang	true
桢	trính	true
桥	kiều	true
桧	cối	true
桩	thung	true
桪	giầm	true
桮	bễ	true
桲	vụt	true
桶	thùng	true
桷	dác	true
梁	lương	true
梂	cầu	true
梅	mai	true
梆	bương	true
梇	róng	true
梌	dừa	true
梏	gáo	true
梐	bẹ	true
梒	hòm	true
梖	vối	true
梛	nứa	true
條	điều	true
梞	cậy	true
梣	rầm	true
梨	lê	true
梩	lái	true
梬	sến	true
梭	thoi	true
梮	cọc	true
械	giới	true
梳	sơ	true
梶	vả	true
梹	biêng	true
检	ghém	true
棂	ranh	true
棆	suôn	true
棋	cời	true
棍	côn	true
棒	vổng	true
棖	trường	true
棗	táo	true
棘	gấc	true
棟	chống	true
棦	ranh	true
棧	sàn	true
森	chùm	true
棯	nạm	true
棱	săng	true
棵	quả	true
棹	chèo	true
棺	quan	true
棿	nghê	true
椁	quạch	true
椇	gụ	true
椊	chốt	true
植	thực	true
椎	chòi	true
椒	tiêu	true
椚	mun	true
椢	guốc	true
椥	tre	true
椰	da	true
椳	ổi	true
楊	dương	true
楓	phong	true
楚	sở	true
楛	gỗ	true
楠	nêm	true
楢	giùa	true
楣	me	true
楨	trính	true
業	nghiệp	true
楮	dó	true
楱	táu	true
楳	mõ	true
楴	ghế	true
極	cực	true
楼	lầu	true
榔	lang	true
榖	cốc	true
榜	bàng	true
榡	tó	true
榩	kiền	true
榮	vinh	true
榱	suôi	true
榴	lựu	true
榾	cột	true
槁	cau	true
槃	bàn	true
槈	nọc	true
槊	giáo	true
槌	duì	true
槍	thương	true
槎	xay	true
槐	hoè	true
槒	súc	true
槓	cổng	true
槔	cau	true
槞	trồng	true
槣	ghế	true
槨	quạch	true
槯	chuôi	true
槶	guốc	true
槽	tàu	true
槾	mận	true
樁	thung	true
樂	lạc	true
樊	phàn	true
樋	thông	true
樑	rường	true
樓	lầu	true
樔	sào	true
樗	vụ	true
標	bêu	true
樞	xu	true
模	mô	true
樣	dạng	true
横	hoạnh	true
樳	giầm	true
樶	chuối	true
樸	phác	true
樹	thụ	true
樾	vẹt	true
橅	vồ	true
橉	săng	true
橊	lựu	true
橋	kiều	true
橘	quất	true
橙	chanh	true
橛	cột	true
機	cơ	true
橤	nhuỵ	true
橬	trắm	true
橯	rào	true
橷	dâu	true
橺	giàn	true
橽	thớt	true
檀	đàn	true
檁	bấm	true
檂	nòng	true
檄	hịch	true
檊	gán	true
檑	rui	true
檜	cối	true
檢	ghém	true
檩	bấm	true
檬	môm	true
檺	cào	true
櫂	trạc	true
櫃	cũi	true
櫈	đắng	true
櫊	gác	true
櫗	mít	true
櫟	lác	true
櫳	trồng	true
欄	giàn	true
權	quyền	true
欗	lườn	true
欠	khiếm	true
次	thứ	true
欢	hoan	true
欣	hân	true
欤	ru	true
欲	dục	true
欺	khi	true
欽	khâm	true
款	khoản	true
歆	ham	true
歇	hết	true
歌	ca	true
歎	thán	true
歛	liễm	true
歟	ru	true
歡	hoan	true
止	chỉ	true
正	chính	true
此	thử	true
步	bộ	true
武	vũ	true
歪	quay	true
歳	tuế	true
歷	lịch	true
歹	ngạt	true
死	tợ	true
殀	yểu	true
殃	ương	true
殉	tuẫn	true
殊	thùa	true
残	tàn	true
殓	liệm	true
殘	tàn	true
殡	tấn	true
殪	ế	true
殮	liệm	true
殯	tấn	true
段	đoạn	true
殷	ân	true
殺	sát	true
殼	xác	true
殿	điện	true
毀	huỷ	true
毁	huỷ	true
毅	nghị	true
毋	vô	true
母	mẫu	true
每	hỏi	true
毒	độc	true
比	tỉ	true
毕	tất	true
毛	mao	true
毡	chen	true
毫	hào	true
毬	cầu	true
毯	xồm	true
氂	li	true
氈	chen	true
氏	thị	true
民	dân	true
氓	manh	true
气	khí	true
氣	khí	true
水	thuỷ	true
永	vắng	true
汀	đênh	true
汁	chấp	true
求	cầu	true
汉	hán	true
汊	xoà	true
汐	tách	true
汓	tở	true
汕	sán	true
汛	vàm	true
汜	dẫy	true
汝	nhớ	true
江	giang	true
池	trì	true
污	ô	true
汤	thang	true
汨	nhặt	true
汫	giếng	true
汰	sưởi	true
汲	bập	true
汵	ngấm	true
決	quyết	true
汿	dơ	true
沁	tắm	true
沃	óc	true
沈	đắm	true
沉	tròm	true
沌	xộn	true
沐	múc	true
沒	mốt	true
沓	đạp	true
沔	miền	true
沕	vắt	true
沖	trong	true
沙	nhểu	true
沚	chảy	true
沛	phải	true
没	mốt	true
沥	lạch	true
沦	lún	true
沩	vơi	true
沫	mượt	true
沱	đà	true
河	hà	true
沸	phí	true
油	dầu	true
治	trị	true
沼	trẻo	true
沾	chăm	true
沿	duyên	true
泄	tướt	true
泅	tù	true
泆	dật	true
泉	tuyền	true
泊	bạc	true
泍	bẩn	true
泑	ao	true
法	pháp	true
泗	tứa	true
泙	bềnh	true
泛	phiếm	true
泜	dề	true
泠	lênh	true
泡	bàu	true
波	ba	true
泣	khắp	true
泥	lầy	true
注	chú	true
泪	lệ	true
泮	bợn	true
泰	thái	true
泷	rông	true
泸	lư	true
泺	nhợt	true
泻	tả	true
泽	rạch	true
泾	kinh	true
洁	cát	true
洃	hôi	true
洄	hói	true
洅	tưới	true
洊	tuồn	true
洋	dương	true
洌	rét	true
洏	nhỉ	true
洒	sái	true
洗	tẩy	true
洙	chua	true
洛	rặc	true
洞	đọng	true
洟	dề	true
洡	giội	true
洩	dáy	true
洪	hòng	true
洮	rệu	true
洲	chao	true
洳	nhơ	true
洷	xối	true
活	hoạt	true
派	phái	true
流	lưu	true
浅	thiển	true
浇	kiêu	true
浊	trọc	true
测	trắc	true
浍	gội	true
浓	nống	true
浔	tầm	true
浗	gàu	true
浘	vã	true
浠	hơ	true
浡	bọt	true
浥	ướp	true
浧	sình	true
浬	rí	true
浮	phù	true
浰	rời	true
海	hải	true
浸	tắm	true
浽	nổi	true
涂	dơ	true
涅	nết	true
涇	kinh	true
消	tiêu	true
涉	thiệp	true
涓	quen	true
涖	lị	true
涗	đuối	true
涛	đào	true
涞	thui	true
涟	lăn	true
涢	vờn	true
涤	sạch	true
润	nhuần	true
涨	trướng	true
涯	rượi	true
液	giá	true
涸	hạt	true
涼	lương	true
淁	thiếp	true
淋	lấm	true
淎	vũng	true
淒	thê	true
淘	đào	true
淚	lệ	true
淟	đén	true
淡	đạm	true
淢	vặc	true
淤	ứa	true
淥	lóc	true
淩	lâng	true
淪	lún	true
淫	dâm	true
淬	rót	true
淮	hoài	true
淯	rộc	true
深	thâm	true
淳	choang	true
淵	uyên	true
淶	lai	true
混	hổn	true
淹	êm	true
淺	thiển	true
添	thiêm	true
渃	nước	true
清	thanh	true
渊	uyên	true
渌	lóc	true
渐	tiệm	true
渔	ngư	true
渖	thẳm	true
渗	rướm	true
渚	chã	true
減	giảm	true
渠	cừ	true
渡	đò	true
渤	bọt	true
渥	ốc	true
渨	hoáy	true
温	ồn	true
測	trắc	true
渭	vấy	true
港	cảng	true
渴	khát	true
渼	mẻ	true
湄	mưa	true
湅	rịn	true
湆	ùm	true
湈	mủ	true
湎	giờn	true
湓	bùn	true
湖	hồ	true
湘	tương	true
湛	đậm	true
湥	dột	true
湧	rụng	true
湨	xố	true
湯	thang	true
湲	bợn	true
湳	nươm	true
湿	dấp	true
溃	hói	true
溇	sâu	true
溋	duềnh	true
源	nguồn	true
溕	trùng	true
準	chuẩn	true
溘	hụp	true
溧	rớt	true
溪	khe	true
溳	vờn	true
溶	ròng	true
滀	sốc	true
滂	bẵng	true
滅	diệt	true
滇	chan	true
滈	hao	true
滌	sạch	true
滑	gột	true
滔	thao	true
滗	vuốt	true
滚	củn	true
滝	sông	true
滞	sệ	true
满	mãn	true
滥	lạm	true
滯	sệ	true
滲	rướm	true
滴	nhích	true
滾	củn	true
滿	mãn	true
漁	ngư	true
漂	phều	true
漉	lộc	true
漊	sâu	true
漏	lậu	true
漑	ngấy	true
漓	lầy	true
演	diễn	true
漠	mạc	true
漢	hán	true
漣	lăn	true
漨	vùng	true
漫	man	true
漲	trướng	true
漴	sòng	true
漸	tiệm	true
漼	dồi	true
潐	tèo	true
潔	khiết	true
潗	bập	true
潙	vơi	true
潛	tiềm	true
潜	tiềm	true
潠	lún	true
潤	nhuần	true
潦	lẻo	true
潭	đằm	true
潮	triều	true
潯	tầm	true
潰	hói	true
潷	vuốt	true
潺	sờn	true
澄	chừng	true
澆	kiêu	true
澎	bành	true
澛	rỏ	true
澜	lan	true
澤	rạch	true
澮	gội	true
澾	dạt	true
激	khích	true
濁	trọc	true
濃	nống	true
濈	xắp	true
濓	nhèm	true
濔	nhễ	true
濕	dấp	true
濛	mông	true
濞	tia	true
濡	nhụa	true
濤	đào	true
濧	đuối	true
濫	lạm	true
濼	nhợt	true
瀂	rỏ	true
瀉	tả	true
瀋	thẳm	true
瀐	tươm	true
瀘	lư	true
瀝	lạch	true
瀧	rông	true
瀾	lan	true
灑	rạy	true
灟	luộc	true
灡	làn	true
火	hoả	true
灭	diệt	true
灯	đăng	true
灰	hôi	true
灵	linh	true
灶	táo	true
灸	cứu	true
灼	chước	true
災	tai	true
灾	tai	true
灿	xán	true
炉	lò	true
炊	sôi	true
炎	viêm	true
炐	phừng	true
炒	sao	true
炖	don	true
炟	rán	true
炤	chiếu	true
炥	phụt	true
炩	rạnh	true
炪	đốt	true
炭	than	true
炮	pháo	true
炳	bảnh	true
炶	trèm	true
点	điểm	true
炼	luyện	true
炽	xé	true
烂	lạn	true
烈	liệt	true
烊	rang	true
烏	ô	true
烘	hong	true
烛	chúc	true
烝	chưng	true
烣	tro	true
烤	khảo	true
烦	phiền	true
烧	thiêu	true
烬	tần	true
热	nhiệt	true
烸	mồi	true
烹	phanh	true
焉	vờn	true
焒	lửa	true
焓	hầm	true
焙	vùi	true
焝	hun	true
焞	hửng	true
焠	sốt	true
無	vô	true
焩	vằng	true
焰	diễm	true
然	nhiên	true
焾	nám	true
煉	luyện	true
煏	bức	true
煤	muồi	true
照	chiếu	true
煨	oi	true
煩	phiền	true
煴	un	true
煽	phiến	true
熄	tắt	true
熅	un	true
熊	hùng	true
熑	rim	true
熙	hây	true
熟	thục	true
熣	thui	true
熨	ủi	true
熱	nhiệt	true
熶	chói	true
熷	tưng	true
熾	xé	true
燃	nhen	true
燈	đăng	true
燉	đun	true
燎	leo	true
燐	lân	true
燒	thiêu	true
燕	én	true
燥	táo	true
燦	xán	true
燭	đuốc	true
燰	áy	true
燶	nóng	true
燻	hun	true
燼	tần	true
爁	rám	true
爉	dộp	true
爌	quáng	true
爐	lò	true
爙	nháng	true
爛	lạn	true
爪	trảo	true
爫	trảo	true
爬	bò	true
爭	tranh	true
爰	vươn	true
爲	vay	true
爵	tước	true
爽	sửng	true
爾	nhãi	true
牀	giường	true
牆	tường	true
片	phiến	true
版	bản	true
牋	tiên	true
牌	bài	true
牒	điệp	true
牙	nha	true
牛	ngưu	true
牟	mào	true
牢	lao	true
牣	nhẳn	true
牦	li	true
物	vật	true
牲	sinh	true
特	đặc	true
犀	tê	true
犠	nghé	true
犯	phạm	true
状	trạng	true
狀	trạng	true
狂	cuồng	true
狃	nữu	true
狄	địch	true
狐	hồ	true
狔	nai	true
狗	cẩu	true
狞	nanh	true
狡	giảo	true
独	độc	true
狭	hẹp	true
狮	sư	true
狱	ngục	true
狹	hẹp	true
狼	lang	true
猉	cầy	true
猊	nghê	true
猎	lốp	true
猛	mãnh	true
猢	hồ	true
猪	trư	true
猫	mèo	true
献	hiến	true
猴	hầu	true
猿	viên	true
獄	ngục	true
獅	sư	true
獒	ngao	true
獓	ngao	true
獨	độc	true
獬	giải	true
獭	rái	true
獰	nanh	true
獲	hoạch	true
獵	lốp	true
獸	thú	true
獺	rái	true
獻	hiến	true
玄	huyền	true
玉	ngọc	true
王	vương	true
玛	mã	true
玡	ngà	true
玩	ngoạn	true
现	hiện	true
玲	liếng	true
玳	đại	true
玷	đém	true
玺	tỉ	true
珀	phách	true
珊	san	true
珍	trân	true
珠	châu	true
珥	lẹ	true
班	ban	true
現	hiện	true
球	cầu	true
理	lí	true
琉	lưu	true
琜	trai	true
琢	chác	true
琴	cầm	true
琵	tì	true
琶	bà	true
琼	quành	true
瑁	mao	true
瑙	não	true
瑚	hô	true
瑟	sắt	true
瑤	dao	true
瑪	mã	true
瑶	dao	true
璃	lê	true
璧	bích	true
璽	tỉ	true
瓊	quành	true
瓜	qua	true
瓢	bầu	true
瓦	ngói	true
瓯	âu	true
瓶	bình	true
瓷	sứ	true
甌	âu	true
甍	mành	true
甓	bịch	true
甕	ống	true
甘	cam	true
甚	thậm	true
生	sinh	true
産	sản	true
用	dụng	true
甫	phủ	true
田	điền	true
由	do	true
甲	giáp	true
男	nam	true
画	hoạ	true
畅	sướng	true
界	giới	true
畏	uý	true
畑	đèn	true
留	lưu	true
畜	róc	true
畢	tất	true
略	lược	true
番	phan	true
畫	hoạ	true
畱	lưu	true
當	đương	true
畺	cưng	true
疊	điệp	true
疋	sất	true
疏	sớ	true
疔	đinh	true
疗	lểu	true
疚	nhíu	true
疪	tì	true
疫	dịch	true
疯	phong	true
疲	bì	true
疸	đớn	true
疹	chẩn	true
疽	thư	true
疾	tật	true
痀	khú	true
病	bệnh	true
症	chứng	true
痈	ung	true
痊	thuyên	true
痔	trĩ	true
痕	hằn	true
痘	đậu	true
痛	thống	true
痢	lị	true
痨	lao	true
痰	đờm	true
痶	đẹn	true
痹	tê	true
痿	oải	true
瘀	ứ	true
瘁	tuỵ	true
瘋	phong	true
瘖	ốm	true
瘟	ôn	true
瘢	ban	true
瘦	xấu	true
瘴	chướng	true
療	liệu	true
癆	lao	true
癐	hội	true
癜	đẹn	true
癡	si	true
癫	điên	true
癰	ung	true
癲	điên	true
癸	quý	true
登	đăng	true
發	phát	true
白	bạch	true
百	bá	true
的	đích	true
皆	giai	true
皇	hoàng	true
皋	cao	true
皐	cau	true
皮	bì	true
皿	mãnh	true
盃	bôi	true
盆	bòn	true
盈	dềnh	true
益	ích	true
盎	áng	true
盏	chén	true
监	giám	true
盒	hộp	true
盔	khôi	true
盖	cái	true
盗	đạo	true
盘	bàn	true
盛	thịnh	true
盜	dừa	true
盞	chén	true
盡	tận	true
監	giám	true
盤	bàn	true
盧	lư	true
目	mục	true
盲	manh	true
相	tương	true
盾	thuẫn	true
省	tỉnh	true
眇	dẻo	true
眈	xẩm	true
眉	mi	true
看	khan	true
眓	mù	true
眛	muội	true
眜	mắt	true
真	chân	true
眠	miên	true
眣	chợt	true
眩	gioèn	true
眪	rĩnh	true
眭	huy	true
眷	quyến	true
眼	nhản	true
眾	chúng	true
着	trứ	true
睑	lim	true
睒	gườm	true
督	đốc	true
睦	mục	true
睨	nghễ	true
睸	mí	true
睹	đủ	true
瞋	trân	true
瞑	manh	true
瞒	man	true
瞞	man	true
瞭	lẹo	true
瞳	đồng	true
瞻	chiêm	true
瞼	lim	true
矇	mông	true
矌	quạng	true
矑	lờ	true
矗	sực	true
矛	mâu	true
矜	căng	true
矢	tẻ	true
矣	hỉ	true
知	tri	true
矧	thẩn	true
矩	củ	true
矫	kiểu	true
短	đoản	true
矯	kiểu	true
石	thạch	true
矾	phàn	true
矿	khoáng	true
研	nghiên	true
砚	nghẽn	true
砧	châm	true
砭	bàm	true
砲	bác	true
破	phá	true
础	sờ	true
硌	ngắc	true
硕	thạc	true
硫	lưu	true
硬	ngạnh	true
确	xác	true
硯	nghẽn	true
碁	cờ	true
碍	ngại	true
碎	toái	true
碞	nham	true
碧	bích	true
碩	thạc	true
確	xác	true
磊	lối	true
磋	gây	true
磔	kẹt	true
磨	mài	true
磬	khánh	true
磷	lân	true
磺	hoàng	true
磾	sạn	true
礌	sỏi	true
礎	sờ	true
礙	ngại	true
礦	khoáng	true
礬	phàn	true
示	kì	true
礼	lễ	true
社	xã	true
祚	tộ	true
